event_name,gender,nationality,age_group,division,total_time,work_time,roxzone_time,run_time
S5 2023 London,male,GBR,50-54,open,01:17:15,00:35:52,00:04:05,00:37:18
S5 2023 London,male,GBR,25-29,open,01:17:16,00:31:06,00:06:45,00:39:25
S5 2023 London,male,GBR,35-39,open,01:17:23,00:34:47,00:04:21,00:38:15
S5 2023 London,male,GBR,25-29,open,01:17:27,00:32:57,00:05:01,00:39:29
S5 2023 London,male,GBR,30-34,open,01:17:32,00:32:24,00:04:52,00:40:16
S5 2023 London,male,GBR,30-34,open,01:17:36,00:30:18,00:04:30,00:42:48
S5 2023 London,male,GBR,40-44,open,01:17:42,00:34:18,00:04:29,00:38:55
S5 2023 London,male,GBR,30-34,open,01:17:45,00:36:17,00:05:16,00:36:12
S5 2023 London,male,GBR,25-29,open,01:17:47,00:31:44,00:04:17,00:41:46
S5 2023 London,male,GBR,35-39,open,01:17:51,00:32:45,00:04:07,00:40:59
S5 2023 London,male,GBR,25-29,open,01:17:54,00:33:15,00:04:19,00:40:20
S5 2023 London,male,GBR,30-34,open,01:17:56,00:32:18,00:04:57,00:40:41
S5 2023 London,male,GBR,35-39,open,01:18:02,00:34:41,00:05:21,00:38:00
S5 2023 London,male,GBR,30-34,open,01:18:05,00:34:08,00:04:26,00:39:31
S5 2023 London,male,GBR,16-24,open,01:18:13,00:30:35,00:04:55,00:42:43
S5 2023 London,male,GBR,25-29,open,01:18:15,00:31:15,00:06:04,00:40:56
S5 2023 London,male,GBR,16-24,open,01:18:16,00:33:37,00:05:07,00:39:32
S5 2023 London,male,GBR,16-24,open,01:18:20,00:32:05,00:05:01,00:41:14
S5 2023 London,male,GBR,25-29,open,01:18:22,00:33:22,00:04:53,00:40:07
S5 2023 London,male,GBR,35-39,open,01:18:24,00:32:51,00:04:23,00:41:10
S5 2023 London,male,GBR,50-54,open,01:18:27,00:31:24,00:05:14,00:41:49
S5 2023 London,male,GBR,30-34,open,01:18:35,00:32:05,00:04:32,00:41:58
S5 2023 London,male,GBR,40-44,open,01:18:37,00:31:04,00:05:40,00:41:53
S5 2023 London,male,GBR,40-44,open,01:18:39,00:31:35,00:04:39,00:42:25
S5 2023 London,male,GBR,35-39,open,01:18:40,00:32:40,00:04:39,00:41:21
S5 2023 London,male,GBR,40-44,open,01:18:42,00:33:33,00:04:28,00:40:41
S5 2023 London,male,GBR,30-34,open,01:18:46,00:30:51,00:04:21,00:43:34
S5 2023 London,male,GBR,35-39,open,01:18:52,00:30:00,00:05:48,00:43:04
S5 2023 London,male,GBR,35-39,open,01:18:57,00:33:43,00:04:49,00:40:25
S5 2023 London,male,GBR,35-39,open,01:19:00,00:37:11,00:04:03,00:37:46
S5 2023 London,male,GBR,40-44,open,01:19:02,00:33:25,00:05:04,00:40:33
S5 2023 London,male,POL,45-49,open,01:19:06,00:32:57,00:04:47,00:41:22
S5 2023 London,male,GBR,45-49,open,01:19:08,00:33:52,00:04:20,00:40:56
S5 2023 London,male,GBR,25-29,open,01:19:12,00:34:17,00:05:08,00:39:47
S5 2023 London,male,GBR,35-39,open,01:19:12,00:38:31,00:04:03,00:36:38
S5 2023 London,male,GBR,45-49,open,01:19:15,00:35:19,00:04:32,00:39:24
S5 2023 London,male,GBR,25-29,open,01:19:16,00:33:44,00:06:19,00:39:13
S5 2023 London,male,GBR,45-49,open,01:19:18,00:34:41,00:03:45,00:40:52
S5 2023 London,male,GBR,30-34,open,01:19:18,00:30:49,00:04:51,00:43:38
S5 2023 London,male,GBR,40-44,open,01:19:20,00:35:13,00:07:04,00:37:03
S5 2023 London,male,GBR,40-44,open,01:19:25,00:34:07,00:05:10,00:40:08
S5 2023 London,male,GBR,25-29,open,01:19:30,00:30:17,00:04:32,00:44:41
S5 2023 London,male,GBR,40-44,open,01:19:33,00:32:20,00:05:34,00:41:39
S5 2023 London,male,GBR,40-44,open,01:19:37,00:33:39,00:04:42,00:41:16
S5 2023 London,male,GBR,30-34,open,01:19:40,00:33:42,00:04:02,00:41:56
S5 2023 London,male,GBR,50-54,open,01:19:41,00:34:55,00:04:40,00:40:06
S5 2023 London,male,GBR,16-24,open,01:19:44,00:34:09,00:04:45,00:40:50
S5 2023 London,male,GBR,35-39,open,01:19:44,00:37:35,00:05:24,00:36:45
S5 2023 London,male,GBR,45-49,open,01:19:50,00:31:51,00:04:38,00:43:21
S5 2023 London,male,GBR,25-29,open,01:19:54,00:35:35,00:04:57,00:39:22
S5 2023 London,male,GBR,50-54,open,01:19:58,00:33:42,00:04:17,00:41:59
S5 2023 London,male,GBR,16-24,open,01:19:59,00:32:02,00:05:32,00:42:25
S5 2023 London,male,GBR,30-34,open,01:20:07,00:33:43,00:05:41,00:40:43
S5 2023 London,male,GBR,35-39,open,01:20:07,00:38:30,00:04:51,00:36:46
S5 2023 London,male,GBR,40-44,open,01:20:10,00:36:01,00:04:27,00:39:42
S5 2023 London,male,GBR,40-44,open,01:20:15,00:33:48,00:04:08,00:42:19
S5 2023 London,male,GBR,35-39,open,01:20:18,00:32:40,00:05:08,00:42:30
S5 2023 London,male,GBR,35-39,open,01:20:21,00:35:44,00:04:51,00:39:46
S5 2023 London,male,GBR,16-24,open,01:20:27,00:37:27,00:04:51,00:38:09
S5 2023 London,male,GBR,40-44,open,01:20:30,00:36:34,00:04:20,00:39:36
S5 2023 London,male,GBR,25-29,open,01:20:39,00:33:11,00:06:11,00:41:17
S5 2023 London,male,GBR,30-34,open,01:20:44,00:33:17,00:04:42,00:42:45
S5 2023 London,male,GBR,30-34,open,01:20:47,00:34:02,00:05:04,00:41:41
S5 2023 London,male,GBR,30-34,open,01:20:48,00:32:46,00:06:46,00:41:16
S5 2023 London,male,GBR,40-44,open,01:20:52,00:31:48,00:04:47,00:44:17
S5 2023 London,male,GBR,35-39,open,01:20:54,00:35:25,00:05:19,00:40:10
S5 2023 London,male,GBR,25-29,open,01:18:18,00:37:31,00:04:38,00:36:09
S5 2023 London,male,GBR,40-44,open,01:18:22,00:33:00,00:04:39,00:40:43
S5 2023 London,male,GBR,25-29,open,01:18:22,00:33:50,00:05:49,00:38:43
S5 2023 London,male,GBR,30-34,open,01:18:25,00:31:55,00:05:33,00:40:57
S5 2023 London,male,GBR,30-34,open,01:18:34,00:31:43,00:05:24,00:41:27
S5 2023 London,male,GBR,25-29,open,01:18:37,00:33:08,00:04:57,00:40:32
S5 2023 London,male,GBR,25-29,open,01:18:38,00:33:14,00:04:48,00:40:36
S5 2023 London,male,GBR,40-44,open,01:18:40,00:36:33,00:04:17,00:37:50
S5 2023 London,male,GBR,30-34,open,01:18:41,00:33:03,00:04:57,00:40:41
S5 2023 London,male,GBR,40-44,open,01:18:43,00:36:33,00:04:59,00:37:11
S5 2023 London,male,GBR,35-39,open,01:18:52,00:33:36,00:04:39,00:40:37
S5 2023 London,male,GBR,50-54,open,01:18:52,00:35:43,00:05:01,00:38:08
S5 2023 London,male,GBR,35-39,open,01:18:58,00:30:40,00:05:14,00:43:04
S5 2023 London,male,GBR,30-34,open,01:19:00,00:32:09,00:04:54,00:41:57
S5 2023 London,male,GBR,50-54,open,01:19:06,00:33:14,00:04:40,00:41:12
S5 2023 London,male,ITA,30-34,open,01:19:07,00:29:57,00:05:00,00:44:10
S5 2023 London,male,GBR,25-29,open,01:19:09,00:38:54,00:04:41,00:35:34
S5 2023 London,male,GBR,35-39,open,01:19:12,00:32:49,00:05:07,00:41:16
S5 2023 London,male,GBR,30-34,open,01:19:14,00:30:55,00:05:03,00:43:16
S5 2023 London,male,GBR,40-44,open,01:19:15,00:35:59,00:04:35,00:38:41
S5 2023 London,male,GBR,25-29,open,01:19:18,00:34:12,00:04:28,00:40:38
S5 2023 London,male,GBR,25-29,open,01:19:18,00:30:25,00:05:12,00:43:41
S5 2023 London,male,GBR,45-49,open,01:19:18,00:34:23,00:04:09,00:40:46
S5 2023 London,male,GBR,25-29,open,01:19:20,00:35:13,00:04:37,00:39:30
S5 2023 London,male,GBR,40-44,open,01:19:29,00:30:26,00:05:42,00:43:21
S5 2023 London,male,GBR,25-29,open,01:21:20,00:34:52,00:06:06,00:40:22
S5 2023 London,male,GBR,25-29,open,01:19:33,00:29:55,00:05:48,00:43:50
S5 2023 London,male,GBR,35-39,open,01:19:37,00:33:12,00:04:46,00:41:39
S5 2023 London,male,GBR,30-34,open,01:19:40,00:33:09,00:05:49,00:40:42
S5 2023 London,male,GBR,40-44,open,01:19:41,00:32:27,00:07:13,00:40:01
S5 2023 London,male,GBR,25-29,open,01:19:43,00:32:33,00:05:18,00:41:52
S5 2023 London,male,GBR,40-44,open,01:19:44,00:35:34,00:04:58,00:39:12
S5 2023 London,male,GBR,30-34,open,01:19:45,00:34:04,00:05:33,00:40:08
S5 2023 London,male,GBR,35-39,open,01:19:50,00:32:12,00:06:29,00:41:09
S5 2023 London,male,GBR,45-49,open,01:19:55,00:34:24,00:05:43,00:39:48
S5 2023 London,male,GBR,40-44,open,01:19:58,00:32:34,00:05:43,00:41:41
S5 2023 London,male,GBR,40-44,open,01:20:05,00:32:45,00:04:18,00:43:02
S5 2023 London,male,GBR,25-29,open,01:20:07,00:32:44,00:06:34,00:40:49
S5 2023 London,male,GBR,45-49,open,01:20:08,00:32:50,00:06:24,00:40:54
S5 2023 London,male,GBR,25-29,open,01:20:14,00:34:48,00:04:43,00:40:43
S5 2023 London,male,GBR,25-29,open,01:20:18,00:31:13,00:06:11,00:42:54
S5 2023 London,male,GBR,45-49,open,01:20:20,00:32:20,00:07:06,00:40:54
S5 2023 London,male,GBR,25-29,open,01:20:26,00:35:40,00:05:11,00:39:35
S5 2023 London,male,GBR,40-44,open,01:20:29,00:34:35,00:06:57,00:38:57
S5 2023 London,male,GBR,16-24,open,01:20:33,00:32:50,00:05:44,00:41:59
S5 2023 London,male,GBR,16-24,open,01:20:40,00:33:55,00:05:32,00:41:13
S5 2023 London,male,GBR,35-39,open,01:20:44,00:32:01,00:06:35,00:42:08
S5 2023 London,male,GBR,30-34,open,01:20:48,00:36:15,00:04:24,00:40:09
S5 2023 London,male,GBR,30-34,open,01:20:51,00:33:49,00:04:43,00:42:19
S5 2023 London,male,GBR,35-39,open,01:20:53,00:33:30,00:04:55,00:42:28
S5 2023 London,male,GBR,40-44,open,01:20:54,00:37:00,00:04:34,00:39:20
S5 2023 London,male,GBR,45-49,open,01:20:55,00:33:37,00:05:39,00:41:39
S5 2023 London,male,GBR,35-39,open,01:20:56,00:36:00,00:05:40,00:39:16
S5 2023 London,male,GBR,30-34,open,01:20:57,00:33:36,00:05:12,00:42:09
S5 2023 London,male,GBR,40-44,open,01:21:00,00:31:49,00:05:38,00:43:33
S5 2023 London,male,GBR,40-44,open,01:21:07,00:39:11,00:05:07,00:36:49
S5 2023 London,male,GBR,25-29,open,01:21:10,00:31:49,00:04:20,00:45:01
S5 2023 London,male,TUR,40-44,open,01:21:12,00:33:46,00:04:47,00:42:39
S5 2023 London,male,GBR,40-44,open,01:21:15,00:33:09,00:06:28,00:41:38
S5 2023 London,male,GBR,40-44,open,01:21:16,00:31:39,00:05:51,00:43:46
S5 2023 London,male,GBR,35-39,open,01:21:22,00:33:20,00:05:37,00:42:25
S5 2023 London,male,GBR,30-34,open,01:21:24,00:34:43,00:05:27,00:41:14
S5 2023 London,male,GBR,35-39,open,01:21:27,00:34:33,00:06:33,00:40:21
S5 2023 London,male,GBR,35-39,open,01:21:31,00:35:33,00:04:47,00:41:11
S5 2023 London,male,GBR,25-29,open,01:21:32,00:34:37,00:06:07,00:40:48
S5 2023 London,male,GBR,25-29,open,01:21:34,00:36:37,00:05:24,00:39:33
S5 2023 London,male,GBR,55-59,open,01:21:34,00:30:54,00:05:12,00:45:28
S5 2023 London,male,GBR,60-64,open,01:21:38,00:26:33,00:05:42,00:49:23
S5 2023 London,male,GBR,45-49,open,01:21:42,00:36:55,00:05:46,00:39:01
S5 2023 London,male,GBR,35-39,open,01:21:43,00:34:42,00:06:28,00:40:33
S5 2023 London,male,GBR,45-49,open,01:21:44,00:36:06,00:05:02,00:40:36
S5 2023 London,male,GBR,25-29,open,01:21:49,00:33:05,00:06:16,00:42:28
S5 2023 London,male,GBR,40-44,open,01:21:51,00:32:12,00:06:38,00:43:01
S5 2023 London,male,GBR,25-29,open,01:21:54,00:32:56,00:05:59,00:42:59
S5 2023 London,male,GBR,25-29,open,01:21:55,00:38:08,00:04:40,00:39:07
S5 2023 London,male,GBR,25-29,open,01:22:02,00:32:10,00:05:57,00:43:55
S5 2023 London,male,IRL,35-39,open,01:22:06,00:32:37,00:05:30,00:43:59
S5 2023 London,male,GBR,40-44,open,01:22:07,00:32:17,00:05:38,00:44:12
S5 2023 London,male,GBR,40-44,open,01:22:09,00:35:30,00:04:57,00:41:42
S5 2023 London,male,GBR,25-29,open,01:22:12,00:33:18,00:05:07,00:43:47
S5 2023 London,male,GBR,25-29,open,01:22:16,00:31:10,00:07:22,00:43:44
S5 2023 London,male,GBR,35-39,open,01:22:20,00:36:05,00:06:39,00:39:36
S5 2023 London,male,GBR,30-34,open,01:22:21,00:35:20,00:05:03,00:41:58
S5 2023 London,male,GBR,35-39,open,01:22:26,00:31:35,00:05:14,00:45:37
S5 2023 London,male,GBR,40-44,open,01:22:27,00:35:13,00:05:57,00:41:17
S5 2023 London,male,GBR,16-24,open,01:22:31,00:34:32,00:06:33,00:41:26
S5 2023 London,male,GBR,35-39,open,01:22:32,00:33:41,00:05:03,00:43:48
S5 2023 London,male,GBR,40-44,open,01:22:35,00:35:14,00:05:12,00:42:09
S5 2023 London,male,GBR,35-39,open,01:22:36,00:36:56,00:04:59,00:40:41
S5 2023 London,male,IRL,25-29,open,01:22:37,00:29:57,00:05:31,00:47:09
S5 2023 London,male,GBR,35-39,open,01:22:41,00:34:14,00:05:05,00:43:22
S5 2023 London,male,GBR,50-54,open,01:22:42,00:33:34,00:06:03,00:43:05
S5 2023 London,male,GBR,35-39,open,01:22:43,00:33:51,00:05:55,00:42:57
S5 2023 London,male,GBR,30-34,open,01:22:46,00:34:38,00:05:06,00:43:02
S5 2023 London,male,GBR,30-34,open,01:22:51,00:33:59,00:05:41,00:43:11
S5 2023 London,male,GBR,30-34,open,01:22:57,00:32:07,00:05:37,00:45:13
S5 2023 London,male,GBR,30-34,open,01:23:01,00:31:55,00:05:38,00:45:28
S5 2023 London,male,GBR,35-39,open,01:23:05,00:32:42,00:05:01,00:45:22
S5 2023 London,male,GBR,30-34,open,01:23:07,00:36:38,00:05:12,00:41:17
S5 2023 London,male,GBR,40-44,open,01:23:07,00:36:08,00:05:36,00:41:23
S5 2023 London,male,GBR,40-44,open,01:20:54,00:32:17,00:05:44,00:42:53
S5 2023 London,male,FRA,16-24,open,01:20:55,00:37:21,00:08:17,00:35:17
S5 2023 London,male,GBR,40-44,open,01:20:55,00:34:03,00:04:57,00:41:55
S5 2023 London,male,GBR,35-39,open,01:22:26,00:35:04,00:03:48,00:43:34
S5 2023 London,male,GBR,40-44,open,01:21:00,00:34:31,00:05:03,00:41:26
S5 2023 London,male,GBR,45-49,open,01:21:02,00:31:55,00:06:04,00:43:03
S5 2023 London,male,GBR,25-29,open,01:21:10,00:35:41,00:05:30,00:39:59
S5 2023 London,male,GBR,35-39,open,01:21:11,00:32:15,00:04:41,00:44:15
S5 2023 London,male,GBR,40-44,open,01:21:14,00:32:38,00:04:47,00:43:49
S5 2023 London,male,GBR,30-34,open,01:21:16,00:31:07,00:04:56,00:45:13
S5 2023 London,male,GBR,30-34,open,01:21:18,00:37:38,00:05:38,00:38:02
S5 2023 London,male,GBR,45-49,open,01:21:23,00:33:35,00:05:52,00:41:56
S5 2023 London,male,GBR,30-34,open,01:21:26,00:35:16,00:05:35,00:40:35
S5 2023 London,male,GBR,40-44,open,01:21:30,00:34:38,00:05:08,00:41:44
S5 2023 London,male,GBR,16-24,open,01:21:32,00:35:45,00:04:24,00:41:23
S5 2023 London,male,GBR,30-34,open,01:21:33,00:33:34,00:05:34,00:42:25
S5 2023 London,male,GBR,35-39,open,01:21:34,00:35:34,00:05:20,00:40:40
S5 2023 London,male,GBR,25-29,open,01:21:36,00:33:26,00:04:55,00:43:15
S5 2023 London,male,GBR,35-39,open,01:21:39,00:33:08,00:04:48,00:43:43
S5 2023 London,male,GBR,45-49,open,01:21:43,00:33:43,00:05:20,00:42:40
S5 2023 London,male,GBR,35-39,open,01:21:44,00:34:46,00:04:53,00:42:05
S5 2023 London,male,GBR,35-39,open,01:21:45,00:37:20,00:04:54,00:39:31
S5 2023 London,male,GBR,45-49,open,01:21:50,00:36:23,00:05:13,00:40:14
S5 2023 London,male,GBR,30-34,open,01:21:51,00:35:55,00:04:26,00:41:30
S5 2023 London,male,GBR,35-39,open,01:21:55,00:33:41,00:07:34,00:40:40
S5 2023 London,male,GBR,40-44,open,01:21:57,00:36:25,00:05:09,00:40:23
S5 2023 London,male,GBR,40-44,open,01:22:03,00:32:29,00:04:34,00:45:00
S5 2023 London,male,GBR,35-39,open,01:22:07,00:33:02,00:06:33,00:42:32
S5 2023 London,male,GBR,16-24,open,01:22:07,00:36:05,00:05:05,00:40:57
S5 2023 London,male,GBR,25-29,open,01:22:10,00:35:58,00:04:21,00:41:51
S5 2023 London,male,GBR,40-44,open,01:22:13,00:36:31,00:05:10,00:40:32
S5 2023 London,male,GBR,25-29,open,01:22:19,00:35:18,00:05:56,00:41:05
S5 2023 London,male,GBR,30-34,open,01:22:20,00:36:26,00:04:57,00:40:57
S5 2023 London,male,GBR,35-39,open,01:22:21,00:34:51,00:05:10,00:42:20
S5 2023 London,male,GBR,30-34,open,01:22:26,00:37:29,00:05:15,00:39:42
S5 2023 London,male,GBR,25-29,open,01:22:28,00:34:37,00:06:22,00:41:29
S5 2023 London,male,GBR,16-24,open,01:22:32,00:32:34,00:05:02,00:44:56
S5 2023 London,male,GBR,30-34,open,01:22:33,00:40:37,00:05:41,00:36:15
S5 2023 London,male,GBR,25-29,open,01:22:36,00:36:16,00:04:34,00:41:46
S5 2023 London,male,GBR,16-24,open,01:22:36,00:36:16,00:04:30,00:41:50
S5 2023 London,male,GBR,25-29,open,01:22:40,00:35:13,00:04:55,00:42:32
S5 2023 London,male,GBR,30-34,open,01:22:41,00:32:51,00:05:05,00:44:45
S5 2023 London,male,GBR,40-44,open,01:22:42,00:34:46,00:05:55,00:42:01
S5 2023 London,male,GBR,45-49,open,01:22:44,00:36:36,00:06:07,00:40:01
S5 2023 London,male,GBR,40-44,open,01:22:49,00:33:36,00:04:04,00:45:09
S5 2023 London,male,GBR,25-29,open,01:22:54,00:35:07,00:05:37,00:42:10
S5 2023 London,male,GBR,25-29,open,01:23:00,00:36:48,00:04:54,00:41:18
S5 2023 London,male,GBR,35-39,open,01:23:04,00:35:53,00:05:18,00:41:53
S5 2023 London,male,GBR,35-39,open,01:23:06,00:36:08,00:06:13,00:40:45
S5 2023 London,male,GBR,45-49,open,01:23:07,00:31:58,00:05:25,00:45:44
S5 2023 London,male,GBR,25-29,open,01:23:12,00:32:34,00:05:22,00:45:16
S5 2023 London,male,GBR,30-34,open,01:23:16,00:34:59,00:06:06,00:42:11
S5 2023 London,male,GBR,25-29,open,01:23:17,00:38:31,00:04:59,00:39:47
S5 2023 London,male,GBR,35-39,open,01:23:20,00:31:18,00:05:50,00:46:12
S5 2023 London,male,GBR,50-54,open,01:23:27,00:35:59,00:05:08,00:42:20
S5 2023 London,male,GBR,50-54,open,01:23:32,00:38:49,00:04:15,00:40:28
S5 2023 London,male,GBR,30-34,open,01:23:33,00:34:43,00:04:28,00:44:22
S5 2023 London,male,GBR,35-39,open,01:23:34,00:35:13,00:04:38,00:43:43
S5 2023 London,male,GBR,35-39,open,01:23:38,00:33:35,00:05:31,00:44:32
S5 2023 London,male,GBR,35-39,open,01:23:40,00:39:18,00:05:45,00:38:37
S5 2023 London,male,ESP,40-44,open,01:23:42,00:37:35,00:05:46,00:40:21
S5 2023 London,male,GBR,40-44,open,01:23:44,00:40:50,00:04:16,00:38:38
S5 2023 London,male,GBR,30-34,open,01:23:52,00:34:27,00:05:27,00:43:58
S5 2023 London,male,GBR,45-49,open,01:23:55,00:37:27,00:05:21,00:41:07
S5 2023 London,male,GBR,45-49,open,01:23:57,00:37:46,00:04:49,00:41:22
S5 2023 London,male,GBR,45-49,open,01:24:00,00:33:47,00:04:37,00:45:36
S5 2023 London,male,GBR,30-34,open,01:24:03,00:40:30,00:04:55,00:38:38
S5 2023 London,male,GBR,40-44,open,01:24:06,00:32:24,00:06:11,00:45:31
S5 2023 London,male,GBR,35-39,open,01:24:06,00:34:34,00:06:08,00:43:24
S5 2023 London,male,GBR,50-54,open,01:24:10,00:36:10,00:06:22,00:41:38
S5 2023 London,male,GBR,35-39,open,01:24:12,00:35:00,00:06:55,00:42:17
S5 2023 London,male,GBR,40-44,open,01:24:13,00:36:21,00:04:51,00:43:01
S5 2023 London,male,GBR,30-34,open,01:24:13,00:35:35,00:05:14,00:43:24
S5 2023 London,male,GBR,35-39,open,01:24:22,00:31:52,00:06:04,00:46:26
S5 2023 London,male,GBR,30-34,open,01:24:23,00:33:45,00:05:40,00:44:58
S5 2023 London,male,GBR,16-24,open,01:24:24,00:36:42,00:05:11,00:42:31
S5 2023 London,male,GBR,35-39,open,01:24:25,00:37:02,00:05:52,00:41:31
S5 2023 London,male,GBR,30-34,open,01:24:28,00:40:03,00:04:12,00:40:13
S5 2023 London,male,GBR,16-24,open,01:24:29,00:36:29,00:06:05,00:41:55
S5 2023 London,male,GBR,35-39,open,01:24:31,00:33:03,00:05:58,00:45:30
S5 2023 London,male,GBR,50-54,open,01:24:35,00:37:31,00:04:52,00:42:12
S5 2023 London,male,GBR,35-39,open,01:24:37,00:36:21,00:05:45,00:42:31
S5 2023 London,male,GBR,35-39,open,01:24:38,00:35:02,00:05:51,00:43:45
S5 2023 London,male,GBR,35-39,open,01:24:42,00:36:04,00:05:34,00:43:04
S5 2023 London,male,GBR,35-39,open,01:24:42,00:34:44,00:05:41,00:44:17
S5 2023 London,male,GBR,35-39,open,01:24:47,00:38:30,00:04:58,00:41:19
S5 2023 London,male,GBR,40-44,open,01:24:51,00:35:34,00:05:08,00:44:09
S5 2023 London,male,GBR,25-29,open,01:24:57,00:33:13,00:06:40,00:45:04
S5 2023 London,male,GBR,45-49,open,01:24:57,00:37:25,00:05:42,00:41:50
S5 2023 London,male,GBR,50-54,open,01:25:03,00:30:51,00:04:00,00:50:12
S5 2023 London,male,GBR,30-34,open,01:25:08,00:34:39,00:06:20,00:44:09
S5 2023 London,male,GBR,35-39,open,01:25:11,00:39:20,00:05:58,00:39:53
S5 2023 London,male,GBR,40-44,open,01:25:14,00:32:35,00:06:01,00:46:38
S5 2023 London,male,GBR,30-34,open,01:25:18,00:35:49,00:05:23,00:44:06
S5 2023 London,male,GBR,35-39,open,01:25:27,00:38:25,00:05:56,00:41:06
S5 2023 London,male,GBR,25-29,open,01:25:30,00:35:19,00:06:54,00:43:17
S5 2023 London,male,GBR,40-44,open,01:25:35,00:39:10,00:06:18,00:40:07
S5 2023 London,male,GBR,30-34,open,01:25:37,00:35:32,00:06:15,00:43:50
S5 2023 London,male,GBR,30-34,open,01:23:10,00:33:26,00:05:12,00:44:32
S5 2023 London,male,GBR,30-34,open,01:23:13,00:33:07,00:04:34,00:45:32
S5 2023 London,male,GBR,40-44,open,01:23:17,00:36:38,00:05:23,00:41:16
S5 2023 London,male,GBR,40-44,open,01:23:18,00:35:05,00:06:24,00:41:49
S5 2023 London,male,GBR,25-29,open,01:23:27,00:37:50,00:05:34,00:40:03
S5 2023 London,male,GBR,45-49,open,01:23:29,00:33:49,00:05:56,00:43:44
S5 2023 London,male,GBR,25-29,open,01:23:33,00:34:37,00:04:54,00:44:02
S5 2023 London,male,GBR,35-39,open,01:23:34,00:40:15,00:04:26,00:38:53
S5 2023 London,male,GBR,40-44,open,01:23:36,00:35:22,00:05:21,00:42:53
S5 2023 London,male,GBR,45-49,open,01:23:39,00:37:25,00:05:20,00:40:54
S5 2023 London,male,GBR,35-39,open,01:23:42,00:37:05,00:05:02,00:41:35
S5 2023 London,male,GBR,35-39,open,01:23:42,00:34:29,00:05:48,00:43:25
S5 2023 London,male,GBR,35-39,open,01:23:51,00:34:55,00:05:56,00:43:00
S5 2023 London,male,GBR,40-44,open,01:23:55,00:31:54,00:05:11,00:46:50
S5 2023 London,male,GBR,45-49,open,01:23:56,00:38:14,00:05:44,00:39:58
S5 2023 London,male,GBR,40-44,open,01:23:58,00:33:32,00:05:40,00:44:46
S5 2023 London,male,GBR,35-39,open,01:24:02,00:36:20,00:06:00,00:41:42
S5 2023 London,male,GBR,16-24,open,01:24:05,00:36:05,00:05:21,00:42:39
S5 2023 London,male,GBR,45-49,open,01:24:06,00:37:38,00:05:12,00:41:16
S5 2023 London,male,GBR,40-44,open,01:24:07,00:32:13,00:05:47,00:46:07
S5 2023 London,male,GBR,55-59,open,01:24:12,00:35:16,00:05:17,00:43:39
S5 2023 London,male,GBR,35-39,open,01:24:13,00:38:16,00:04:43,00:41:14
S5 2023 London,male,GBR,45-49,open,01:24:18,00:38:26,00:05:12,00:40:40
S5 2023 London,male,GBR,25-29,open,01:24:22,00:33:16,00:05:40,00:45:26
S5 2023 London,male,GBR,25-29,open,01:24:24,00:31:31,00:05:29,00:47:24
S5 2023 London,male,GBR,35-39,open,01:24:25,00:32:24,00:04:35,00:47:26
S5 2023 London,male,GBR,25-29,open,01:24:26,00:35:28,00:04:36,00:44:22
S5 2023 London,male,GBR,35-39,open,01:24:28,00:37:31,00:04:39,00:42:18
S5 2023 London,male,GBR,35-39,open,01:24:30,00:35:05,00:05:55,00:43:30
S5 2023 London,male,GBR,25-29,open,01:24:31,00:33:32,00:05:11,00:45:48
S5 2023 London,male,GBR,16-24,open,01:24:36,00:33:29,00:06:31,00:44:36
S5 2023 London,male,GBR,30-34,open,01:24:37,00:37:10,00:04:37,00:42:50
S5 2023 London,male,GBR,40-44,open,01:24:41,00:37:51,00:05:53,00:40:57
S5 2023 London,male,GBR,30-34,open,01:24:42,00:32:22,00:05:39,00:46:41
S5 2023 London,male,GBR,45-49,open,01:24:49,00:35:25,00:06:41,00:42:43
S5 2023 London,male,GBR,50-54,open,01:24:53,00:36:59,00:05:02,00:42:52
S5 2023 London,male,GBR,35-39,open,01:24:57,00:31:50,00:04:50,00:48:17
S5 2023 London,male,GBR,30-34,open,01:25:01,00:37:21,00:06:53,00:40:47
S5 2023 London,male,GBR,16-24,open,01:25:03,00:36:18,00:05:50,00:42:55
S5 2023 London,male,GBR,25-29,open,01:25:08,00:38:57,00:05:09,00:41:02
S5 2023 London,male,GBR,30-34,open,01:25:10,00:35:34,00:05:10,00:44:26
S5 2023 London,male,GBR,25-29,open,01:25:14,00:34:32,00:05:07,00:45:35
S5 2023 London,male,GBR,35-39,open,01:25:15,00:35:10,00:06:24,00:43:41
S5 2023 London,male,GBR,45-49,open,01:25:21,00:39:26,00:04:36,00:41:19
S5 2023 London,male,GBR,30-34,open,01:25:27,00:36:09,00:04:58,00:44:20
S5 2023 London,male,GBR,40-44,open,01:25:30,00:40:08,00:04:44,00:40:38
S5 2023 London,male,GBR,35-39,open,01:25:36,00:35:55,00:05:51,00:43:50
S5 2023 London,male,GBR,25-29,open,01:25:38,00:34:23,00:06:27,00:44:48
S5 2023 London,male,GBR,30-34,open,01:25:47,00:33:56,00:06:07,00:45:44
S5 2023 London,male,GBR,40-44,open,01:25:51,00:39:05,00:05:48,00:40:58
S5 2023 London,male,GBR,25-29,open,01:25:57,00:34:26,00:06:29,00:45:02
S5 2023 London,male,GBR,45-49,open,01:26:00,00:31:40,00:06:08,00:48:12
S5 2023 London,male,GBR,25-29,open,01:26:01,00:38:37,00:04:34,00:42:50
